2,534.6111012892233,980,2.0801117420196533
3,527.5579611879652,1204,2.18332576751709
4,522.4456837488525,1186,2.2913243770599365
5,518.1717497491364,1248,2.55033540725708
6,514.397701724959,1151,2.549445629119873
7,510.7734450556395,1198,2.9090375900268555
8,507.9560856663446,1086,3.201906442642212
9,505.897242488274,1018,3.120358943939209
10,504.70646239660056,1021,3.4995129108428955
11,501.79266417292365,1004,3.8423376083374023
12,499.67184327199743,1006,3.9455199241638184
13,498.02142864772213,890,4.397814512252808
14,495.89845966071766,906,4.45838737487793
15,494.45750374967156,842,4.682536840438843
16,493.7964667589152,905,5.159623146057129
17,492.54495922234685,844,5.299911260604858
18,490.66677200046024,754,5.5666093826293945
19,489.03732097769785,778,5.78855037689209
20,487.34455685835053,765,6.033985376358032
21,486.02498581583455,728,6.394330024719238
22,484.18610570135087,738,6.5934648513793945
23,483.45258075972345,660,6.695969104766846
24,481.1818176227895,683,7.23124361038208
25,479.9998238481971,640,7.277060031890869
26,478.99094841016114,650,7.526110887527466
27,477.3064211405739,631,8.381385087966919
28,476.6031044977164,614,8.22467589378357
29,474.53173568508055,613,8.438542604446411
30,473.8707171617323,589,8.65688705444336
31,472.0578506470662,538,8.858783960342407
32,471.03415564512096,575,9.14040994644165
33,469.2513632986504,536,9.434719562530518
34,468.3147275603569,516,9.685928106307983
35,467.44087776464323,507,10.065696716308594
36,466.49529034807716,487,10.207422494888306
37,464.7681164346477,487,10.399332761764526
38,463.5121342973247,450,10.59984040260315
39,462.2048419147714,423,10.725375652313232
40,460.48226984778313,428,11.250139713287354
41,459.3766811189073,468,11.825819492340088
42,457.9373824399729,401,11.869062423706055
43,456.3082910628134,420,12.060249090194702
44,455.0443379955824,401,12.88084888458252
2,534.6002398492128,996,2.0400390625
3,527.5680950747211,1351,2.2584543228149414
45,454.2000554242922,409,12.834800004959106
46,454.0025803971422,377,12.772022008895874
47,452.2135527866729,363,12.892937660217285
48,451.1434728687261,387,13.257030725479126
49,449.82525176647306,368,13.487366437911987
50,448.28512510674034,375,14.185473203659058
