K,MSE,ITERATIONS,EXECUTION TIME
2,1.5765425404268285e-05,1251,0.7326254844665527
3,1.4943401068889806e-05,1025,0.3997340202331543
4,1.436631661333454e-05,775,0.3025496006011963
5,1.3911968395063923e-05,430,0.18203163146972656
6,1.3644340495555518e-05,271,0.13351821899414062
7,1.3389586668077769e-05,266,0.13403964042663574
8,1.3194801777194343e-05,253,0.13651633262634277
9,1.2987865216529393e-05,279,0.14551925659179688
10,1.281620649118409e-05,242,0.13902735710144043
11,1.2650199293084974e-05,241,0.13951778411865234
12,1.2485964185571241e-05,215,0.13903117179870605
13,1.2307769939323698e-05,224,0.14351725578308105
14,1.2138556065188766e-05,236,0.15303516387939453
15,1.1983549409233518e-05,206,0.14351868629455566
16,1.1838505466044147e-05,204,0.1455211639404297
17,1.1689859708896577e-05,207,0.14902806282043457
18,1.1550696460638221e-05,204,0.15403509140014648
19,1.1421009280865313e-05,182,0.14351558685302734
20,1.129188259640923e-05,175,0.1475212574005127
21,1.1164877447567001e-05,180,0.15105056762695312
22,1.1050744452956174e-05,183,0.16103672981262207
23,1.0942592006180085e-05,196,0.1665174961090088
24,1.0842035756075674e-05,175,0.16103196144104004
25,1.0739585394548001e-05,150,0.150529146194458
26,1.0627313686395468e-05,174,0.16602826118469238
27,1.053001696305067e-05,171,0.16604351997375488
28,1.0435623885585166e-05,162,0.16752314567565918
29,1.0327767391071774e-05,160,0.16702580451965332
30,1.0223891504956839e-05,148,0.16402149200439453
31,1.0130014025722112e-05,172,0.18201851844787598
32,1.0042508603480549e-05,140,0.1675105094909668
33,9.95848919382869e-06,154,0.17801713943481445
34,9.86294823479561e-06,154,0.18401837348937988
35,9.780675452875087e-06,151,0.18201875686645508
36,9.6992736957624e-06,145,0.18201398849487305
37,9.619211344569223e-06,146,0.1875162124633789
38,9.539192447727274e-06,146,0.19201397895812988
39,9.45868914170589e-06,147,0.19401788711547852
40,9.37875012241296e-06,155,0.20401692390441895
41,9.303919969338992e-06,140,0.19301700592041016
42,9.229492037521325e-06,144,0.2010173797607422
43,9.158326358837954e-06,140,0.20001649856567383
44,9.079512173992832e-06,135,0.20101666450500488
45,9.010558258748524e-06,138,0.20601749420166016
46,8.941332755973974e-06,140,0.2120213508605957
47,8.873068434223086e-06,131,0.2075204849243164
48,8.790528920443741e-06,132,0.21101999282836914
49,8.724063572662644e-06,134,0.21701908111572266
50,8.657759873353932e-06,130,0.21401739120483398
