2,401.57139854737176,3250,4.803486347198486
3,352.3570984616273,2350,3.2574665546417236
4,303.1427984923501,2300,2.5639071464538574
5,253.9284989889417,2550,2.5548815727233887
6,241.487686891452,2750,2.3864810466766357
7,229.0468747939623,2750,2.4546384811401367
8,216.60606269647263,2750,2.5944888591766357
9,204.16525059898294,2750,2.683894395828247
10,191.72443850149327,2750,2.5161657333374023
2,401.57139854737176,3250,4.998456001281738
3,352.3570984616273,2350,3.273486614227295
4,303.1427984923501,2300,2.9916465282440186
5,253.9284989889417,2550,2.8751800060272217
6,241.487686891452,2750,2.683070421218872
7,229.0468747939623,2750,3.078787088394165
8,216.60606269647263,2750,3.2796151638031006
2,401.57139854737176,3250,4.417309999465942
3,352.3570984616273,2350,3.5020196437835693
