2,921250.033305008,640,166.38768982887268
3,760418.52270834,1802,424.14285230636597
4,677498.5633468169,2245,530.8401627540588
5,617127.5531948486,2769,659.5639698505402
6,578096.3293207763,2233,642.2096698284149
7,560653.2189821433,2415,694.470721244812
8,547351.0092160471,3018,860.8292543888092
9,535982.5104883295,3225,844.5596299171448
10,529424.873590988,3526,847.4257307052612
11,522923.5319790792,3791,903.4478232860565
12,517012.6091855451,3921,936.0315496921539
13,511385.99693252466,3910,937.143429517746
14,506382.1234857736,4251,1025.4103820323944
15,501917.42071582016,4036,996.3803951740265
16,498532.5256467259,4226,1028.218406677246
17,495190.8153326306,4298,1047.4100868701935
18,491554.94472598936,4271,1043.012000799179
19,488616.2241935992,3992,985.3555896282196
20,486275.5617239545,4219,1025.906887292862
21,483177.1230847618,4276,1041.7155339717865
22,480279.84584234696,4358,1057.044537782669
23,478673.4407430984,4342,1054.4571888446808
24,476731.07201316464,4121,1002.8383431434631
25,474735.3535217822,4364,1063.8867328166962
26,472621.7664002711,4222,1030.0709438323975
27,470707.66775012214,4023,984.3445847034454
28,468808.83972325706,4070,996.1001446247101
29,466910.2461642095,4079,997.4671070575714
30,465922.90306808805,4127,1014.1670968532562
31,463728.65277683537,3972,974.1764860153198
32,462465.3727609996,3684,905.3829185962677
33,460411.488260431,4068,1000.9492573738098
34,459720.5246163395,3949,973.2886366844177
35,458422.72361125634,3882,957.2382447719574
36,456942.4628641401,3985,982.5074605941772
37,455574.37264694285,3784,930.3960120677948
38,454482.7737225725,3994,983.2409977912903
39,453198.8973470635,3877,952.9952578544617
40,451554.471015341,3758,925.0518143177032
41,450292.32509551506,3872,952.7564127445221
42,449589.9454783149,3597,887.9834163188934
43,448484.43285892723,3574,883.5988910198212
44,447742.48716475535,3736,926.3184251785278
45,445616.0198485629,3561,882.3138990402222
46,445377.8016321922,3481,864.0106942653656
47,443950.4231909067,3505,869.7027080059052
48,442696.598727723,3580,888.3993790149689
49,441989.1921772518,3484,863.9709351062775
50,440666.9960034204,3549,880.6946618556976
