K,MSE,ITERATIONS,EXECUTION TIME
2,28188.42209967012,5124,8.48098087310791
3,21627.74539081534,7464,10.10001015663147
4,19235.154250414627,7888,9.024047374725342
5,17154.192110719378,8492,9.408721685409546
6,15555.770528937122,7879,8.92513656616211
7,14287.94214304091,8337,7.937246799468994
8,13364.57719782308,8149,7.847797393798828
9,12671.133744111474,6816,6.867343187332153
10,11994.923334752651,7566,7.722546577453613
11,11350.423466033571,7568,7.75912880897522
12,10814.163097409655,8376,7.899981260299683
13,10345.709269843937,8374,8.033448696136475
14,9922.530230855,5907,5.199864625930786
15,9527.85688272401,5950,5.258828163146973
16,9181.509662675031,6434,5.66634726524353
17,8867.278901659914,6433,5.75011134147644
18,8585.21244028262,6420,5.974329471588135
19,8315.007025625253,5223,4.2626447677612305
20,8046.984232882128,5222,4.356019973754883
21,7787.208439868276,5220,4.431477785110474
22,7557.89884947266,5222,4.533421516418457
23,7348.888477676199,5219,4.493419408798218
24,7142.549448415414,5393,4.795955657958984
25,6972.751184079762,5391,4.885228157043457
26,6803.2303043064085,5392,4.996110916137695
27,6633.869123151791,4954,4.795524597167969
28,6477.763062170334,4952,4.7561187744140625
29,6329.918534917482,4935,4.926539421081543
30,6195.477752745632,4921,4.944489002227783
31,6064.185226487536,4935,5.053530693054199
32,5942.19289875032,4933,5.036135673522949
33,5823.9095219372,4884,5.049450635910034
34,5706.138892675508,4359,4.61455774307251
35,5590.5070778378895,4358,4.673965215682983
36,5484.275179104823,4356,4.774515867233276
37,5379.897472959936,4351,4.877455711364746
38,5278.943920150714,4356,4.889014005661011
39,5181.355703653074,4349,4.932473182678223
40,5085.274078044826,4352,4.9598388671875
41,4992.049530144832,4351,5.004323244094849
42,4899.3052179302285,4323,5.110404968261719
43,4811.512604748905,4322,5.1983323097229
44,4728.436510268602,4322,5.207563638687134
45,4649.865614499908,4082,5.092304229736328
46,4572.19571122715,4085,5.100140571594238
47,4495.248391715393,4083,5.216724872589111
48,4418.403254600276,4079,5.310929536819458
49,4344.498659184823,4078,5.307754278182983
50,4276.22855760082,3762,4.984194755554199
