K,MSE,ITERATIONS,EXECUTION TIME
2,20.197268111437285,626,0.08695864677429199
3,16.075519725432255,598,0.08541393280029297
4,14.56429027750687,799,0.11990714073181152
5,13.50050204775266,905,0.1443490982055664
6,12.676839618650224,819,0.14840316772460938
7,11.987097256707752,821,0.15951991081237793
8,11.331645074576885,843,0.19227004051208496
9,10.902022762538525,885,0.21872591972351074
10,10.251766484089798,832,0.21666622161865234
11,9.810145022425028,824,0.22934412956237793
12,9.521095304175002,802,0.24248886108398438
13,9.151608656957789,788,0.26963257789611816
14,8.88370636138586,809,0.29007554054260254
15,8.668117282667087,799,0.30019354820251465
16,8.39840420693098,766,0.3125174045562744
17,8.237547846696032,746,0.31054067611694336
18,8.06487237959708,749,0.32607507705688477
19,7.814361365438008,764,0.350189208984375
20,7.558107369214376,710,0.34990859031677246
21,7.393089921488139,665,0.3602280616760254
22,7.323077189408415,674,0.37000274658203125
23,7.051158723513847,653,0.38341403007507324
24,6.810668980184941,692,0.40625929832458496
25,6.788888440741326,634,0.39375925064086914
26,6.56895255891083,620,0.40662217140197754
27,6.571178841096874,634,0.425555944442749
28,6.4412818358674535,630,0.43352723121643066
29,6.234419693025048,601,0.4397609233856201
30,6.210589280842935,588,0.4454059600830078
31,6.019717934868035,554,0.4545717239379883
32,5.940813490744676,575,0.4770529270172119
33,5.7515416873818435,537,0.4728071689605713
34,5.780871210973999,591,0.5003054141998291
35,5.67014956112021,515,0.47998976707458496
36,5.491594271183222,541,0.5194339752197266
37,5.404386297128937,519,0.5104575157165527
38,5.256803505838729,493,0.49994468688964844
39,5.122211587065795,508,0.5333051681518555
40,5.070630362799985,497,0.5381700992584229
41,5.0938567019036896,479,0.5305233001708984
42,4.90587558446202,466,0.5470349788665771
43,4.8496697093751395,482,0.5666227340698242
44,4.807995516241386,453,0.5530543327331543
45,4.772502310195281,467,0.5801031589508057
46,4.585884134452975,443,0.5698935985565186
47,4.672499795534167,444,0.5992035865783691
48,4.560930620618193,415,0.5862340927124023
49,4.407792636301661,439,0.6291947364807129
50,4.448313811946612,441,0.6271653175354004
